time,total_airflow,t1_valve_pct,t1_n2o,t1_nh4,t1_no3,t1_do,t1_do_sp,t1_airflow,t1_ss,t1_temp,t1_po4,inflow,t1_phase,phasecode,inlet_tank,outlet_tank,storm_mode,total_airflow_q,t1_valve_pct_q,t1_n2o_q,t1_nh4_q,t1_no3_q,t1_do_q,t1_do_sp_q,t1_phase_q,t1_airflow_q,t1_ss_q,t1_temp_q,phasecode_q,inlet_tank_q,outlet_tank_q,t1_po4_q,inflow_q,storm_mode_q,segment_id
2023-11-07 21:20:00,18065.7169921875,39.97999954223633,0.0092592598870396,1.8005988859571516,3.36977961063385,0.6990017287433148,0.8031506,2861.577345713443,2.464225435256958,15.559896087646484,0.7635412454605103,3047.91669921875,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 21:30:00,16843.15,5.9,0.0109953710809349,1.2689434790052474,3.527885890007019,0.3826678233842055,0.0,414.91142679520726,2.444150114059448,15.557182693481446,0.5958616971969605,4898.95830078125,1.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 21:40:00,18134.55,0.0,0.0064814817160367,1.5068730139173567,3.546969676017761,0.0791196497157216,0.0,0.0,2.4367441654205324,15.555374336242677,0.4907567858695983,4862.847265625,1.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 21:50:00,22806.0,0.0,0.0063657406717538,1.9030612968839704,3.078485131263733,0.0752314813435077,0.0,0.0,2.4286540031433104,15.549768257141114,0.4243822336196899,459.027783203125,1.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 22:00:00,17349.7833984375,0.0,0.0057870373129844,1.104862787667662,2.404769253730774,0.0754123264923691,0.0,0.0,2.495076131820679,15.547236442565918,0.5039122581481934,2289.583349609375,1.0,1211.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 22:10:00,11152.9333984375,47.37999954223633,0.0050925932824611,0.9881986164487898,1.8331778287887572,0.0866247108206152,1.0,1483.3866461906396,2.451095199584961,15.541992568969729,0.6877811908721924,5178.125048828125,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 22:20:00,17758.4833984375,83.41999969482421,0.0039351865649223,1.8045386814512312,1.4370540618896483,0.3336588516831398,1.0,3069.60848301249,2.4493316173553468,15.53837604522705,0.7646766662597656,4209.027783203125,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 22:30:00,22440.433203125,97.0,0.00416666790843,3.2291471981443465,1.283392119407654,0.9376808814704418,1.0404386,4345.043433452616,2.4736471652984617,15.534939956665038,0.8079606294631958,2262.847216796875,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 22:40:00,21478.1171875,95.66000061035156,0.0056712970137595,2.099353363458067,1.569182240962982,1.27481195256114,1.0358609,4533.6249686716565,2.4730819702148437,15.529152870178226,0.8202051281929016,2245.486083984375,2.0,2121.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 22:50:00,14881.833203125,53.54000015258789,0.0081018527969717,3.0342772507108746,1.9772069931030272,1.541341107338667,1.0273737,2827.8092768264887,2.4501842975616457,15.529152488708496,0.6499684691429138,3035.416650390625,2.0,2122.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 23:00:00,16003.1166015625,73.16000061035156,0.0107638895511627,2.7461794638074934,2.435184144973755,0.5504919104278088,1.0657531,2597.556848466998,2.4094549179077145,15.527343940734864,0.5416074752807617,4892.70849609375,2.0,2122.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 23:10:00,20756.700390625,58.35999984741211,0.0101851858198642,0.9642574572004378,2.6980337858200074,1.2756800018250942,0.2048522,2805.959388733095,2.3769247055053713,15.520832443237303,0.4302992463111877,2196.875,1.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 23:20:00,16900.3666015625,0.0,0.0090277787297963,1.1512127184309064,3.0415138006210327,0.1840096954256296,0.0,0.0,2.4222319602966307,15.52119426727295,0.3794064879417419,2230.20830078125,1.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 23:30:00,9272.20009765625,0.0,0.0063657406717538,1.3495571636594832,2.806889462471008,0.0784143537282943,0.0,0.0,2.4394107818603517,15.521013259887695,0.3265780270099639,2202.08330078125,1.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 23:40:00,8204.1833984375,0.0,0.0057870373129844,0.7950847529806195,2.350848078727722,0.0757740167900919,0.2,0.0,2.4398975372314453,15.517758560180663,0.3315820813179015,2237.5,1.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-07 23:50:00,11409.3833984375,62.97999877929688,0.00416666790843,0.6706988000310956,1.892780065536499,0.2084780164062976,1.0,2415.5456288320593,2.434804630279541,15.511791038513184,0.4030089318752289,5123.263720703125,2.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-08 00:00:00,19810.53359375,86.01999969482422,0.0040509272366761,1.7527509951032698,1.5733980655670166,0.5385561279952527,1.003473,4367.742169136124,2.4200037479400636,15.512876510620114,0.471871644258499,3491.666748046875,2.0,1222.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2023-11-08 00:10:00,20670.566796875,96.8000030517578,0.0047453712671994,2.3904724144376814,1.6083839893341063,1.0724102787673473,1.013221,5355.373284508257,2.3936602592468263,15.511248588562012,0.5869496822357178,2230.902734375,2.0,2221.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
