timestamp,total_airflow,t1_valve_pct,t1_n2o,t1_nh4,t1_no3,t1_do,t1_do_sp,t1_airflow,t1_ss,t1_temp,t1_po4,inflow,t1_phase,phasecode,inlet_tank,outlet_tank,storm_mode,total_airflow_q,t1_valve_pct_q,t1_n2o_q,t1_nh4_q,t1_no3_q,t1_do_q,t1_do_sp_q,t1_phase_q,t1_airflow_q,t1_ss_q,t1_temp_q,phasecode_q,inlet_tank_q,outlet_tank_q,t1_po4_q,inflow_q,storm_mode_q,segment_id
2022-06-12 03:50:00+00:00,6885.862890625,,0.0292824080679564,1.8426051639951768,0.3387347459793091,0.0967881947755813,1.1845176939283095,,1.4504149198532104,,0.4944305658340454,,2.0,1122.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 04:00:00+00:00,12771.73359375,,0.0260416674427687,1.91833515400067,0.3387347459793091,0.1391059048473834,1.1892248831476482,,1.4909139633178712,,0.527827936410904,,2.0,1222.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 04:10:00+00:00,25095.53515625,,0.0268518526107071,2.023851158563048,0.3387347459793091,1.067563634365797,1.2207564224288574,,1.4711715698242187,,0.5718529224395752,,2.0,1222.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 04:20:00+00:00,13296.952734375,,0.0393518527969716,2.027363207284361,0.3642202258110046,1.4866174928843976,1.2050040752774192,,1.451744031906128,,0.5718529224395752,,2.0,2221.0,2.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 04:30:00+00:00,9862.16669921875,,0.0723379645496606,2.027453186456114,0.5202481985092162,0.488570611923933,1.2046675530388238,,1.4641201734542846,,0.4000202834606171,,2.0,2221.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 04:40:00+00:00,14387.4501953125,,0.1084490735083817,2.026659157220274,0.7560430645942688,1.3872974567115306,1.2042664372126262,,1.4672194242477417,,0.4247929751873016,,2.0,2221.0,2.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 04:50:00+00:00,10310.0,,0.1459490764886139,1.9395971798337996,1.1530695676803588,1.6527054242789745,1.1806239047504603,,1.4256422519683838,,0.4498007535934448,,2.0,2222.0,2.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 05:00:00+00:00,8295.85,,0.1954861123114823,1.275053169671446,1.6432852745056152,1.1564670376479629,0.6144992162613642,,1.4449641942977904,,0.3400107443332672,,2.0,2122.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 05:10:00+00:00,9754.1,,0.291782410815358,0.8512371563352644,1.952044439315796,0.3219762675464153,0.0,,1.4379732608795166,,0.2714195311069488,,1.0,1112.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 05:20:00+00:00,6441.283984375,,0.3894675869494676,0.576511361543089,2.0083486080169677,0.0988859973847865,0.0,,1.4607877492904664,,0.219291990995407,,1.0,1112.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 05:30:00+00:00,9391.5166015625,,0.4659722227603196,0.6250957631506024,1.5522127747535706,0.0975115753710269,0.6,,1.469424605369568,,0.2186028510332107,,1.0,1222.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 05:40:00+00:00,9870.28330078125,,0.4775462944060563,0.7055723690427839,1.009485536813736,0.0947627313435077,1.0,,1.4740311622619628,,0.2410032421350478,,1.0,1222.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 05:50:00+00:00,5172.69208984375,,0.4833333332091569,0.8355993770994246,0.6440974622964858,0.0980902798473834,1.0481040975025722,,1.4794753789901731,,0.2756430745124816,,2.0,2221.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 06:00:00+00:00,6066.74375,,0.5037036973983049,1.4867891573347152,0.3902891457080841,0.1657986126840114,1.1900245130175635,,1.5223668575286866,,0.5200635552406311,,2.0,2121.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 06:10:00+00:00,8612.65,,0.5115740675479172,1.84005716079846,0.3387347459793091,0.3464988373219967,1.2194517309552146,,1.5025760173797609,,0.7391579508781433,,2.0,2122.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 06:20:00+00:00,11128.266796875,,0.4770833391696213,1.6315751575864852,0.3387347459793091,1.2463107876479629,1.1028664617765518,,1.5375430822372436,,0.6314802169799805,,2.0,2122.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 06:30:00+00:00,7860.25,,0.4790509302169083,1.3574631475843488,0.4906343221664428,0.9599971227347852,1.0324385541053045,,1.5052324056625366,,0.4938231945037842,,2.0,2122.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 06:40:00+00:00,11407.5666015625,,0.5122685212641953,0.8730257415212689,0.8356812477111817,0.4352575294673443,0.6,,1.5396926403045654,,0.3743582546710967,,1.0,2122.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 06:50:00+00:00,13788.3001953125,,0.5829861123114823,0.6680573486723005,0.9702738881111144,0.1508969910442829,0.0,,1.5341974735260009,,0.2990722000598907,,1.0,1112.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 07:00:00+00:00,6087.292578125,,0.584027775004506,0.5493641638197004,0.8575388133525849,0.0950520850718021,0.0,,1.5082414150238037,,0.2578340500593185,,1.0,1112.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 07:10:00+00:00,8145.23525390625,,0.5395833272486924,0.867402555886656,0.502356493473053,0.0944733805954456,1.0870500809521904,,1.339264702796936,,0.3591697633266448,,1.0,2221.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
2022-06-12 07:20:00+00:00,12063.85,,0.0525462970137595,1.470097162667662,0.3387347459793091,0.0943287052214145,1.1859825326601665,,1.38942551612854,,0.677477490901947,,1.0,2121.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,1
